"Gender","Item Purchased","Category","Purchase Amount (USD)","Location","Size","Season","Payment Method","Frequency of Purchases"
"Female","T-shirt","Clothing","82","Washington","M","Spring","Credit Card","Annually"
"Female","Sandals","Footwear","29","Michigan","M","Summer","Cash","Every 3 Months"
"Female","Hat","Accessories","27","Minnesota","M","Fall","Venmo","Annually"
"Female","Gloves","Accessories","25","Delaware","L","Spring","Bank Transfer","Annually"
"Female","Dress","Clothing","31","California","M","Winter","Credit Card","Monthly"
"Female","Hoodie","Clothing","23","Wisconsin","L","Winter","Debit Card","Fortnightly"
"Female","Belt","Accessories","47","Kentucky","M","Fall","Debit Card","Monthly"
"Female","Gloves","Accessories","67","Nevada","M","Fall","PayPal","Bi-Weekly"
"Female","Scarf","Accessories","75","North Carolina","S","Winter","Venmo","Weekly"
"Female","Sandals","Footwear","82","Louisiana","M","Summer","Credit Card","Fortnightly"
"Female","Sneakers","Footwear","32","New Jersey","XL","Summer","Cash","Fortnightly"
"Female","Dress","Clothing","41","Wisconsin","M","Fall","Credit Card","Annually"
"Female","Jewelry","Accessories","89","Arkansas","M","Winter","PayPal","Weekly"
"Female","Hat","Accessories","82","Texas","XL","Fall","Bank Transfer","Bi-Weekly"
"Female","Scarf","Accessories","99","Illinois","L","Winter","PayPal","Weekly"
"Female","Blouse","Clothing","98","Mississippi","L","Fall","Venmo","Quarterly"
"Female","Belt","Accessories","54","Delaware","M","Winter","Cash","Every 3 Months"
"Female","Blouse","Clothing","88","Georgia","L","Summer","Credit Card","Monthly"
"Female","T-shirt","Clothing","43","Kansas","L","Summer","Debit Card","Fortnightly"
"Female","Hat","Accessories","73","Oklahoma","M","Winter","Cash","Weekly"
"Female","Hat","Accessories","50","New Jersey","M","Fall","Credit Card","Monthly"
"Female","Sneakers","Footwear","73","Utah","L","Spring","Debit Card","Quarterly"
"Female","Gloves","Accessories","51","Montana","M","Spring","Bank Transfer","Bi-Weekly"
"Female","Socks","Clothing","22","Ohio","M","Winter","PayPal","Annually"
"Female","Sandals","Footwear","32","Colorado","L","Fall","Credit Card","Fortnightly"
"Female","Sandals","Footwear","38","California","L","Summer","Cash","Weekly"
"Female","Boots","Footwear","66","Utah","L","Winter","Credit Card","Fortnightly"
"Female","Backpack","Accessories","20","Kansas","M","Spring","PayPal","Bi-Weekly"
"Female","Coat","Outerwear","44","Illinois","M","Summer","Venmo","Annually"
"Female","Sunglasses","Accessories","31","Minnesota","L","Spring","PayPal","Monthly"
"Female","Jacket","Outerwear","45","New York","M","Fall","Bank Transfer","Every 3 Months"
"Female","Dress","Clothing","71","Arizona","L","Summer","PayPal","Annually"
"Female","Scarf","Accessories","96","Tennessee","XL","Fall","Debit Card","Annually"
"Female","Blouse","Clothing","32","Arkansas","M","Winter","Venmo","Weekly"
"Female","Backpack","Accessories","90","Colorado","L","Summer","Credit Card","Every 3 Months"
"Female","Jewelry","Accessories","68","Nevada","M","Spring","Debit Card","Fortnightly"
"Female","Shorts","Clothing","45","Kansas","M","Winter","Bank Transfer","Weekly"
"Female","Skirt","Clothing","67","New York","M","Winter","Cash","Bi-Weekly"
"Female","Skirt","Clothing","57","Minnesota","M","Fall","Credit Card","Fortnightly"
"Female","Jeans","Clothing","60","Ohio","M","Summer","PayPal","Annually"
"Female","Handbag","Accessories","32","Arizona","M","Spring","Venmo","Every 3 Months"
"Female","Handbag","Accessories","29","Kentucky","S","Fall","Debit Card","Monthly"
"Female","Coat","Outerwear","20","Minnesota","M","Spring","Credit Card","Fortnightly"
"Female","Jewelry","Accessories","98","Arkansas","M","Winter","Credit Card","Annually"
"Female","Sweater","Clothing","27","Wyoming","M","Fall","Credit Card","Bi-Weekly"
"Female","Jacket","Outerwear","67","North Dakota","XL","Spring","Credit Card","Monthly"
"Female","Shoes","Footwear","82","Alabama","L","Winter","Debit Card","Every 3 Months"
"Female","T-shirt","Clothing","72","Mississippi","M","Fall","PayPal","Fortnightly"
"Female","Sandals","Footwear","77","Illinois","S","Fall","Bank Transfer","Annually"
"Female","Shoes","Footwear","74","Arkansas","L","Winter","Bank Transfer","Fortnightly"
"Female","Sandals","Footwear","39","Kansas","S","Winter","Credit Card","Fortnightly"
"Female","Shorts","Clothing","80","Rhode Island","M","Spring","Debit Card","Weekly"
"Female","Backpack","Accessories","59","Florida","M","Summer","Credit Card","Weekly"
"Female","Jacket","Outerwear","68","Missouri","M","Fall","Debit Card","Fortnightly"
"Female","Socks","Clothing","77","North Carolina","M","Fall","Credit Card","Quarterly"
"Female","Jewelry","Accessories","50","Alabama","M","Winter","Cash","Every 3 Months"
"Female","Pants","Clothing","45","Washington","L","Fall","Venmo","Monthly"
"Female","Blouse","Clothing","71","Michigan","XL","Summer","Venmo","Annually"
"Female","Socks","Clothing","52","Washington","S","Fall","PayPal","Quarterly"
"Female","Shoes","Footwear","50","Vermont","S","Winter","PayPal","Every 3 Months"
"Female","Handbag","Accessories","66","Illinois","L","Summer","Venmo","Quarterly"
"Female","Sandals","Footwear","81","New York","S","Fall","PayPal","Monthly"
"Female","Socks","Clothing","28","Rhode Island","M","Summer","Bank Transfer","Fortnightly"
"Female","Handbag","Accessories","65","Washington","M","Winter","Venmo","Fortnightly"
"Female","Hat","Accessories","80","Virginia","M","Winter","Bank Transfer","Monthly"
"Female","Jewelry","Accessories","94","Wisconsin","S","Spring","PayPal","Monthly"
"Female","Backpack","Accessories","30","Michigan","M","Fall","Cash","Annually"
"Female","Shirt","Clothing","45","Texas","S","Fall","Bank Transfer","Fortnightly"
"Female","Coat","Outerwear","91","Idaho","M","Summer","Cash","Bi-Weekly"
"Female","Sunglasses","Accessories","36","Iowa","S","Winter","Debit Card","Quarterly"
"Female","Gloves","Accessories","73","Connecticut","XL","Fall","Debit Card","Monthly"
"Female","Shirt","Clothing","60","Wyoming","M","Fall","Venmo","Bi-Weekly"
"Female","Socks","Clothing","77","Mississippi","M","Winter","Venmo","Fortnightly"
"Female","Skirt","Clothing","86","Pennsylvania","L","Spring","Credit Card","Bi-Weekly"
"Female","Shorts","Clothing","42","Tennessee","L","Summer","Cash","Bi-Weekly"
"Female","Sandals","Footwear","70","Louisiana","M","Spring","Cash","Bi-Weekly"
"Female","Shirt","Clothing","44","Arkansas","L","Summer","Bank Transfer","Every 3 Months"
"Female","Sunglasses","Accessories","91","West Virginia","L","Spring","Cash","Monthly"
"Female","Jewelry","Accessories","30","South Carolina","L","Fall","Bank Transfer","Quarterly"
"Female","Blouse","Clothing","23","Kansas","S","Fall","Bank Transfer","Bi-Weekly"
"Female","Sandals","Footwear","21","Michigan","XL","Summer","PayPal","Weekly"
"Female","Coat","Outerwear","34","Alabama","L","Spring","Cash","Fortnightly"
"Female","Blouse","Clothing","46","South Dakota","M","Summer","Venmo","Weekly"
"Female","Sweater","Clothing","41","Rhode Island","M","Winter","PayPal","Bi-Weekly"
"Female","Skirt","Clothing","33","Florida","M","Fall","Bank Transfer","Fortnightly"
"Female","Blouse","Clothing","48","Connecticut","L","Fall","Bank Transfer","Annually"
"Female","Hoodie","Clothing","66","Pennsylvania","L","Winter","Cash","Weekly"
"Female","Skirt","Clothing","54","California","XL","Spring","Venmo","Annually"
"Female","Backpack","Accessories","55","Oklahoma","M","Fall","Bank Transfer","Weekly"
"Female","Handbag","Accessories","84","North Dakota","XL","Summer","Bank Transfer","Every 3 Months"
"Female","Sandals","Footwear","66","New Mexico","M","Spring","Cash","Annually"
"Female","Shoes","Footwear","65","South Carolina","M","Spring","Venmo","Weekly"
"Female","Sandals","Footwear","83","Michigan","S","Fall","PayPal","Every 3 Months"
"Female","Sunglasses","Accessories","61","Missouri","L","Winter","Credit Card","Quarterly"
"Female","Skirt","Clothing","65","Colorado","L","Summer","Debit Card","Annually"
"Female","Sandals","Footwear","55","Kansas","M","Spring","Cash","Bi-Weekly"
"Female","Gloves","Accessories","79","Illinois","M","Fall","Venmo","Weekly"
"Female","Hoodie","Clothing","96","South Carolina","M","Fall","PayPal","Monthly"
"Female","Socks","Clothing","43","Utah","M","Fall","PayPal","Quarterly"
"Female","Jewelry","Accessories","40","Hawaii","M","Summer","Bank Transfer","Fortnightly"
"Female","Hat","Accessories","62","Texas","XL","Fall","Cash","Annually"
"Female","Blouse","Clothing","72","Oregon","M","Spring","PayPal","Quarterly"
"Female","Shoes","Footwear","87","Arizona","M","Spring","Debit Card","Every 3 Months"
"Female","Hat","Accessories","31","New York","S","Winter","Credit Card","Weekly"
"Female","Sunglasses","Accessories","34","Nebraska","S","Fall","Bank Transfer","Monthly"
"Female","Shirt","Clothing","53","Vermont","M","Fall","Debit Card","Every 3 Months"
"Female","T-shirt","Clothing","85","Maryland","XL","Summer","Bank Transfer","Every 3 Months"
"Female","Pants","Clothing","50","Tennessee","L","Fall","Bank Transfer","Bi-Weekly"
"Female","Pants","Clothing","91","Pennsylvania","M","Summer","Bank Transfer","Every 3 Months"
"Female","Hat","Accessories","56","South Carolina","M","Fall","Credit Card","Quarterly"
"Female","Coat","Outerwear","60","Connecticut","L","Fall","Cash","Annually"
"Female","Jacket","Outerwear","34","Kentucky","XL","Fall","Credit Card","Fortnightly"
"Female","Sandals","Footwear","30","Rhode Island","M","Spring","Debit Card","Monthly"
"Female","Gloves","Accessories","71","Colorado","L","Winter","Bank Transfer","Annually"
"Female","Dress","Clothing","100","Oklahoma","S","Winter","PayPal","Annually"
"Female","Belt","Accessories","85","Idaho","XL","Fall","Debit Card","Every 3 Months"
"Female","Socks","Clothing","83","Maine","M","Summer","Debit Card","Bi-Weekly"
"Female","Jacket","Outerwear","31","Vermont","L","Winter","Debit Card","Annually"
"Female","Boots","Footwear","82","Rhode Island","M","Spring","Cash","Quarterly"
"Female","Shirt","Clothing","79","Florida","M","Summer","Credit Card","Bi-Weekly"
"Female","Hat","Accessories","62","West Virginia","M","Spring","PayPal","Quarterly"
"Female","Shoes","Footwear","92","Indiana","L","Spring","PayPal","Annually"
"Female","Socks","Clothing","58","Illinois","M","Fall","Debit Card","Every 3 Months"
"Female","Hoodie","Clothing","88","California","M","Spring","Debit Card","Every 3 Months"
"Female","Sandals","Footwear","44","Massachusetts","L","Spring","PayPal","Annually"
"Female","Jeans","Clothing","56","Idaho","M","Spring","PayPal","Every 3 Months"
"Female","Jewelry","Accessories","23","Kentucky","S","Winter","PayPal","Bi-Weekly"
"Female","Shorts","Clothing","45","Delaware","M","Spring","Cash","Fortnightly"
"Female","Sunglasses","Accessories","31","Idaho","M","Fall","Credit Card","Weekly"
"Female","Pants","Clothing","96","Virginia","M","Summer","Debit Card","Bi-Weekly"
"Female","Shirt","Clothing","96","Arizona","M","Spring","Debit Card","Bi-Weekly"
"Female","Shirt","Clothing","80","Maryland","M","Fall","Credit Card","Bi-Weekly"
"Female","Pants","Clothing","28","Idaho","L","Fall","Debit Card","Quarterly"
"Female","Hoodie","Clothing","51","New Jersey","M","Summer","Bank Transfer","Fortnightly"
"Female","Socks","Clothing","41","Washington","L","Spring","Debit Card","Monthly"
"Female","Coat","Outerwear","99","Idaho","XL","Summer","PayPal","Monthly"
"Female","Sweater","Clothing","53","Rhode Island","L","Spring","Bank Transfer","Bi-Weekly"
"Female","Backpack","Accessories","25","Delaware","M","Fall","Venmo","Annually"
"Female","Blouse","Clothing","95","Alaska","L","Winter","Venmo","Every 3 Months"
"Female","Hoodie","Clothing","88","Arizona","M","Fall","PayPal","Monthly"
"Female","Jewelry","Accessories","97","Alabama","S","Fall","Credit Card","Every 3 Months"
"Female","Coat","Outerwear","81","Washington","L","Winter","Venmo","Weekly"
"Female","Sunglasses","Accessories","26","Louisiana","S","Winter","Bank Transfer","Fortnightly"
"Female","Shoes","Footwear","41","Nebraska","M","Summer","Cash","Every 3 Months"
"Female","Skirt","Clothing","93","Pennsylvania","M","Fall","Credit Card","Monthly"
"Female","Skirt","Clothing","69","South Carolina","L","Spring","Debit Card","Bi-Weekly"
"Female","Skirt","Clothing","44","California","L","Fall","Cash","Weekly"
"Female","Sandals","Footwear","54","Indiana","S","Spring","Bank Transfer","Quarterly"
"Female","Sneakers","Footwear","61","Missouri","M","Spring","Venmo","Quarterly"
"Female","Socks","Clothing","80","Connecticut","M","Fall","PayPal","Weekly"
"Female","Backpack","Accessories","30","Nevada","M","Summer","Venmo","Every 3 Months"
"Female","Shorts","Clothing","94","New York","L","Fall","PayPal","Annually"
"Female","Shirt","Clothing","24","Oklahoma","XL","Winter","Cash","Every 3 Months"
"Female","Socks","Clothing","21","South Dakota","M","Fall","Venmo","Monthly"
"Female","Jewelry","Accessories","52","Missouri","M","Summer","Bank Transfer","Bi-Weekly"
"Female","Handbag","Accessories","59","Texas","M","Fall","Debit Card","Annually"
"Female","Shorts","Clothing","51","New York","XL","Summer","Bank Transfer","Fortnightly"
"Female","Sweater","Clothing","35","Vermont","M","Winter","Bank Transfer","Quarterly"
"Female","Gloves","Accessories","87","Arizona","L","Summer","Venmo","Annually"
"Female","Pants","Clothing","42","Montana","L","Summer","Bank Transfer","Weekly"
"Female","T-shirt","Clothing","86","Oklahoma","M","Winter","Venmo","Bi-Weekly"
"Female","Pants","Clothing","26","New Hampshire","L","Fall","Cash","Annually"
"Female","Sweater","Clothing","60","Wisconsin","M","Summer","Cash","Quarterly"
"Female","Gloves","Accessories","83","Alaska","S","Winter","PayPal","Fortnightly"
"Female","Belt","Accessories","63","South Dakota","S","Spring","Cash","Quarterly"
"Female","Sneakers","Footwear","25","Alaska","L","Spring","Credit Card","Fortnightly"
"Female","Shorts","Clothing","65","Utah","M","Fall","Cash","Weekly"
"Female","Sneakers","Footwear","60","South Dakota","M","Fall","Debit Card","Annually"
"Female","Jeans","Clothing","75","California","XL","Spring","PayPal","Annually"
"Female","Sneakers","Footwear","57","Mississippi","L","Fall","Venmo","Quarterly"
"Female","Boots","Footwear","99","Tennessee","M","Winter","PayPal","Fortnightly"
"Female","Jacket","Outerwear","45","Alabama","L","Spring","PayPal","Fortnightly"
"Female","Gloves","Accessories","66","Maine","XL","Summer","Debit Card","Fortnightly"
"Female","Socks","Clothing","53","Virginia","M","Winter","Venmo","Annually"
"Female","Jeans","Clothing","94","New Hampshire","L","Winter","Cash","Monthly"
"Female","Boots","Footwear","47","Tennessee","L","Fall","Venmo","Weekly"
"Female","Blouse","Clothing","80","New York","M","Fall","PayPal","Every 3 Months"
"Female","Hat","Accessories","65","Kansas","XL","Spring","Debit Card","Monthly"
"Female","Shirt","Clothing","75","North Dakota","M","Summer","Bank Transfer","Every 3 Months"
"Female","Handbag","Accessories","45","Alaska","XL","Summer","Credit Card","Weekly"
"Female","Sunglasses","Accessories","51","Texas","M","Spring","Venmo","Weekly"
"Female","Scarf","Accessories","58","Massachusetts","S","Summer","PayPal","Fortnightly"
"Female","Sunglasses","Accessories","20","Delaware","M","Fall","Bank Transfer","Annually"
"Female","Scarf","Accessories","82","South Dakota","M","Summer","Venmo","Weekly"
"Female","Gloves","Accessories","92","Arkansas","M","Spring","Cash","Weekly"
"Female","Shorts","Clothing","81","Utah","M","Fall","Bank Transfer","Quarterly"
"Female","Sunglasses","Accessories","44","California","M","Summer","Cash","Quarterly"
"Female","Jewelry","Accessories","72","Rhode Island","S","Winter","Credit Card","Annually"
"Female","Jacket","Outerwear","26","Oklahoma","L","Winter","Credit Card","Monthly"
"Female","Sweater","Clothing","26","Vermont","M","Fall","Venmo","Bi-Weekly"
"Female","Blouse","Clothing","84","Kentucky","M","Spring","PayPal","Fortnightly"
"Female","Scarf","Accessories","72","Illinois","S","Spring","Bank Transfer","Monthly"
"Female","Handbag","Accessories","55","Connecticut","M","Spring","Debit Card","Weekly"
"Female","Hat","Accessories","77","Florida","M","Fall","Cash","Annually"
"Female","Scarf","Accessories","57","New Jersey","M","Fall","Credit Card","Quarterly"
"Female","Boots","Footwear","71","Missouri","M","Spring","PayPal","Weekly"
"Female","Blouse","Clothing","39","Michigan","L","Spring","PayPal","Annually"
"Female","Socks","Clothing","28","Washington","M","Winter","Debit Card","Bi-Weekly"
"Female","Shoes","Footwear","33","New York","S","Winter","Credit Card","Annually"
"Female","Skirt","Clothing","79","Wisconsin","L","Fall","Venmo","Monthly"
"Female","Belt","Accessories","30","Idaho","M","Winter","Cash","Monthly"
"Female","Skirt","Clothing","75","Michigan","M","Spring","Bank Transfer","Every 3 Months"
"Female","Pants","Clothing","89","Georgia","M","Summer","Venmo","Bi-Weekly"
"Female","Dress","Clothing","95","Michigan","M","Winter","Bank Transfer","Every 3 Months"
